1724932383,0.0,0.0,0,,,,,,,,,,,,,,,,,,2.37,9.0,0,1.969,24.7,0,5.0,57.7,0,,,
1724932384,0.0,0.0,0,199.583,,,,,,,,,,,,,,,,,2.37,9.2,0,1.969,24.9,0,5.0,58.3,0,,,
1724932385,0.0,0.0,0,199.582,,,,,,,,,,,,,,,,,2.37,9.2,0,1.969,25.1,0,5.0,57.6,0,,,
1724932386,0.0,0.0,0,,14.88,1.45,14.75,-0.05,262,35,332,554,-0.01,255,0,0,0,1,0,0,2.37,8.4,0,1.969,24.9,0,5.0,57.6,0,,,
1724932387,0.0,0.0,0,,14.88,1.46,14.75,-0.06,255,34,324,551,-0.01,255,0,0,0,1,0,0,2.37,8.6,0,1.969,25.4,0,5.0,59.0,0,,,
1724932388,0.0,0.0,0,,14.94,1.46,15.06,-0.06,,,,,,,,,,,,,2.37,9.0,0,1.969,24.4,0,5.0,57.7,0,0,0,1
1724932389,0.0,0.0,0,,14.88,1.46,14.75,-0.06,257,28,313,558,-0.01,255,0,0,0,1,0,0,2.37,9.4,0,1.969,24.7,0,5.0,57.7,0,0,0,1
1724932390,0.0,0.0,0,199.581,14.88,1.46,14.75,-0.05,269,30,323,560,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,25.1,0,5.0,59.0,0,0,0,1
1724932391,0.0,0.0,0,199.577,14.88,1.45,14.75,-0.06,263,31,335,560,-0.01,255,0,0,0,1,0,0,2.37,9.4,0,1.969,24.7,0,5.0,58.7,0,0,0,1
1724932392,0.0,0.0,0,,14.88,1.46,14.5,-0.06,251,28,329,557,-0.01,255,0,0,0,1,0,0,2.37,9.8,0,1.969,24.6,0,5.0,57.9,0,0,0,1
1724932393,0.0,0.0,0,199.577,14.88,1.46,14.75,-0.06,266,22,317,556,-0.01,255,0,0,0,1,0,0,2.37,8.4,0,1.969,24.9,0,5.0,57.7,0,0,0,1
1724932394,0.0,0.0,0,199.576,14.88,1.45,14.75,-0.06,274,27,326,565,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,25.6,0,5.0,57.9,0,0,0,1
1724932395,0.0,0.0,0,199.575,14.88,1.45,14.75,-0.06,264,36,338,558,-0.01,255,0,0,0,1,0,0,2.37,8.0,0,1.969,24.6,0,5.0,57.7,0,0,0,1
1724932396,0.0,0.0,0,199.575,14.88,1.45,14.75,-0.06,,,,,,,,,,,,,2.37,8.6,0,1.969,24.9,0,5.0,59.0,0,0,0,1
1724932397,0.0,0.0,0,199.574,14.88,1.45,15.06,-0.05,249,29,331,553,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,24.6,0,5.0,56.5,0,0,0,1
1724932398,0.0,0.0,0,199.573,14.88,1.44,14.75,-0.05,263,24,320,553,-0.01,255,0,0,0,1,0,0,2.37,9.2,0,1.969,24.0,0,5.0,58.3,0,0,0,1
1724932399,0.0,0.0,0,199.573,14.88,1.44,14.75,-0.06,268,32,329,564,-0.01,255,0,0,0,1,0,0,2.37,8.6,0,1.969,24.7,0,5.0,57.4,0,0,0,1
1724932400,0.0,0.0,0,199.572,14.88,1.44,14.75,-0.05,264,36,336,560,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,24.9,0,5.0,57.0,0,0,0,1
1724932401,0.0,0.0,0,199.571,14.88,1.44,14.75,-0.05,260,28,328,556,-0.01,255,0,0,0,1,0,0,2.37,8.4,0,1.969,24.9,0,5.0,57.2,0,0,0,1
1724932402,0.0,0.0,0,199.571,14.88,1.44,14.75,-0.05,256,27,319,557,-0.01,255,0,0,0,1,0,0,2.37,9.4,0,1.969,24.0,0,5.0,57.0,0,0,0,1
1724932403,0.0,0.0,0,199.57,14.63,1.43,14.75,-0.05,267,30,323,563,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,24.6,0,5.0,58.3,0,0,0,1
1724932404,0.0,0.0,0,199.569,14.88,1.43,14.75,-0.06,263,37,338,560,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,24.0,0,5.0,57.7,0,0,0,1
1724932405,0.0,0.0,0,,14.88,1.43,14.75,-0.05,,,,,,,,,,,,,2.37,8.2,0,1.969,24.6,0,5.0,58.1,0,0,0,1
1724932406,0.0,0.0,0,199.569,14.63,1.42,14.75,-0.05,252,28,328,555,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,24.2,0,5.0,58.5,0,0,0,1
1724932407,0.0,0.0,0,199.568,14.88,1.42,14.75,-0.05,258,22,319,555,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,23.7,0,5.0,56.7,0,0,0,1
1724932408,0.0,0.0,0,199.567,14.63,1.41,14.75,-0.06,273,26,322,563,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,24.6,0,5.0,57.6,0,0,0,1
1724932409,0.0,0.0,0,199.567,14.88,1.41,14.75,-0.06,264,32,333,561,-0.01,255,0,0,0,1,0,0,2.37,9.4,0,1.969,23.5,0,5.0,57.0,0,0,0,1
1724932410,0.0,0.0,0,199.566,14.63,1.41,14.75,-0.06,253,28,328,558,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,23.9,0,5.0,57.9,0,0,0,1
1724932411,0.0,0.0,0,199.565,14.88,1.41,14.75,-0.06,259,24,314,561,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,24.4,0,5.0,57.0,0,0,0,1
1724932412,0.0,0.0,0,199.565,14.88,1.41,14.5,-0.06,270,26,323,565,-0.01,255,0,0,0,1,0,0,2.37,9.2,0,1.969,23.7,0,5.0,57.9,0,0,0,1
1724932413,0.0,0.0,0,199.564,14.88,1.41,15.0,-0.06,,,,,,,,,,,,,2.37,9.0,0,1.969,24.6,0,5.0,57.7,0,0,0,1
1724932414,0.0,0.0,0,199.564,14.88,1.4,14.75,-0.06,267,33,334,562,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,24.4,0,5.0,57.4,0,0,0,1
1724932415,0.0,0.0,0,199.563,14.88,1.41,14.75,-0.06,255,26,329,557,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,23.9,0,5.0,56.8,0,0,0,1
1724932416,0.0,0.0,0,199.562,14.88,1.4,15.06,-0.06,262,25,315,564,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,24.4,0,5.0,58.5,0,0,0,1
1724932417,0.0,0.0,0,,14.88,1.4,14.5,-0.05,270,27,318,573,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,24.4,0,5.0,57.2,0,0,0,1
1724932418,0.0,0.0,0,199.562,14.88,1.4,14.75,-0.05,272,37,332,565,-0.01,255,0,0,0,1,0,0,2.37,8.6,0,1.969,24.9,0,5.0,57.4,0,0,0,1
1724932419,0.0,0.0,0,199.561,14.88,1.39,15.06,-0.05,255,31,326,556,-0.01,255,0,0,0,1,0,0,2.37,8.6,0,1.969,23.5,0,5.0,58.3,0,0,0,1
1724932420,0.0,0.0,0,199.561,14.88,1.39,14.75,-0.05,261,27,315,560,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,23.9,0,5.0,58.5,0,0,0,1
1724932421,0.0,0.0,0,199.56,14.88,1.39,14.75,-0.05,271,29,316,566,-0.01,255,0,0,0,1,0,0,2.37,9.8,0,1.969,23.2,0,5.0,58.5,0,0,0,1
1724932422,0.0,0.0,0,199.559,14.88,1.38,14.75,-0.06,,,,,,,,,,,,,2.37,8.8,0,1.969,23.9,0,5.0,56.7,0,0,0,1
1724932423,0.0,0.0,0,199.559,14.88,1.38,14.75,-0.06,265,31,334,561,-0.01,255,0,0,0,1,0,0,2.37,8.4,0,1.969,23.9,0,5.0,57.4,0,0,0,1
1724932424,0.0,0.0,0,199.558,14.88,1.38,14.5,-0.06,254,29,332,557,-0.01,255,0,0,0,1,0,0,2.37,9.0,0,1.969,23.7,0,5.0,56.8,0,0,0,1
1724932425,0.0,0.0,0,199.558,14.88,1.38,14.75,-0.05,255,26,318,559,-0.01,255,0,0,0,1,0,0,2.37,9.8,0,1.969,23.9,0,5.0,57.2,0,0,0,1
1724932426,0.0,0.0,0,199.557,14.88,1.38,14.75,-0.05,267,29,322,567,-0.01,255,0,0,0,1,0,0,2.37,9.2,0,1.969,24.6,0,5.0,59.4,0,0,0,1
1724932427,0.0,0.0,0,199.556,14.88,1.37,14.75,-0.05,264,38,332,566,-0.01,255,0,0,0,1,0,0,2.37,9.2,0,1.969,23.9,0,5.0,58.5,0,0,0,1
1724932428,0.0,0.0,0,199.556,14.63,1.37,14.75,-0.05,252,29,331,562,-0.01,255,0,0,0,1,0,0,2.37,8.6,0,1.969,23.4,0,5.0,57.9,0,0,0,1
1724932429,0.0,0.0,0,199.555,14.88,1.37,15.06,-0.05,259,20,320,560,-0.01,255,0,0,0,1,0,0,2.37,8.8,0,1.969,23.9,0,5.0,58.1,0,0,0,1
