1725451288,0.082,6.5,1,,14.44,5.57,18.12,-0.06,313,32,373,618,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,45.8,1,5.0,0.1,0,1,1,1
1725451289,0.082,6.6,1,170.711,14.44,5.58,18.94,-0.06,312,24,368,615,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,45.8,1,5.0,0.5,0,1,1,1
1725451290,0.082,6.6,1,,14.44,5.55,18.69,-0.06,316,19,359,623,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,46.3,1,5.0,0.5,0,1,1,1
1725451291,0.082,6.6,1,170.711,14.44,5.61,18.69,-0.06,328,22,368,626,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,46.3,1,5.0,0.9,0,1,1,1
1725451292,0.082,6.6,1,,14.44,5.57,18.69,-0.06,315,28,378,622,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.6,1,5.0,0.9,0,1,1,1
1725451293,0.082,6.6,1,170.711,14.44,5.64,19.06,-0.06,312,24,368,617,-0.01,255,0,0,0,0,0,0,2.37,43.8,1,1.969,46.8,1,5.0,0.9,0,1,1,1
1725451294,0.082,6.6,1,170.711,14.44,5.57,18.25,-0.06,,,,,,,,,,,,,2.37,43.8,1,1.969,47.3,1,5.0,0.1,0,1,1,1
1725451295,0.082,6.6,1,170.711,14.44,5.56,19.12,-0.06,319,17,357,618,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,45.4,1,5.0,0.0,0,1,1,1
1725451296,0.082,6.6,1,170.711,14.44,5.52,18.69,-0.06,330,14,363,630,-0.01,255,0,0,0,0,0,0,2.37,43.6,1,1.969,46.3,1,5.0,0.5,0,1,1,1
1725451297,0.082,6.6,1,170.711,14.44,5.49,19.0,-0.06,321,26,371,624,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.8,1,5.0,0.7,0,1,1,1
1725451298,0.082,6.5,1,170.711,14.44,5.47,18.69,-0.06,310,23,374,617,-0.01,255,0,0,0,0,0,0,2.37,43.8,1,1.969,44.4,1,5.0,0.3,0,1,1,1
1725451299,0.082,6.5,1,170.71,14.44,5.4,18.94,-0.06,317,15,365,620,-0.01,255,0,0,0,0,0,0,2.37,45.4,1,1.969,46.6,1,5.0,0.5,0,1,1,1
1725451300,0.082,6.5,1,170.71,14.44,5.4,18.56,-0.06,324,22,369,628,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,47.0,1,5.0,1.0,0,1,1,1
1725451301,0.082,6.4,1,170.71,14.44,5.38,19.0,-0.06,332,26,377,625,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.3,1,5.0,0.9,0,1,1,1
1725451302,0.082,6.4,1,170.71,14.44,5.41,18.69,-0.06,,,,,,,,,,,,,2.37,44.0,1,1.969,46.5,1,5.0,0.9,0,1,1,1
1725451303,0.082,6.4,1,170.71,14.44,5.36,19.06,-0.06,316,28,378,618,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,46.5,1,5.0,0.5,0,1,1,1
1725451304,0.082,6.4,1,170.71,14.44,5.37,18.44,-0.06,320,20,367,618,-0.01,255,0,0,0,0,0,0,2.37,45.9,1,1.969,45.4,1,5.0,1.0,0,1,1,1
1725451305,0.082,6.4,1,170.71,14.44,5.31,18.25,-0.06,324,20,359,626,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,46.1,1,5.0,0.0,0,1,1,1
1725451306,0.082,6.4,1,170.71,14.19,5.38,18.75,-0.06,325,26,375,626,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.0,1,5.0,0.5,0,1,1,1
1725451307,0.082,6.4,1,170.71,14.44,5.3,19.12,-0.06,318,26,378,618,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,45.8,1,5.0,0.3,0,1,1,1
1725451308,0.082,6.4,1,170.71,14.44,5.4,18.75,-0.06,318,23,372,619,-0.01,255,0,0,0,0,0,0,2.37,43.8,1,1.969,47.0,1,5.0,0.1,0,1,1,1
1725451309,0.082,6.4,1,170.71,14.44,5.32,18.69,-0.06,319,23,362,621,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.0,1,5.0,0.7,0,1,1,1
1725451310,0.082,6.4,1,170.71,14.5,5.46,19.06,-0.06,329,24,370,625,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.0,1,5.0,0.9,0,1,1,1
1725451311,0.082,6.4,1,170.71,14.44,5.4,18.12,-0.06,,,,,,,,,,,,,2.37,44.2,1,1.969,45.3,1,5.0,0.5,0,1,1,1
1725451312,0.082,6.4,1,170.706,14.19,5.43,19.75,-0.06,328,28,375,622,-0.01,255,0,0,0,0,0,0,2.37,43.6,1,1.969,45.3,1,5.0,0.1,0,1,1,1
1725451313,0.082,6.4,1,170.703,14.5,5.37,18.75,-0.06,315,26,370,617,-0.01,255,0,0,0,0,0,0,2.37,45.4,1,1.969,47.0,1,5.0,0.1,0,1,1,1
1725451314,0.082,6.4,1,170.699,14.5,5.4,18.69,-0.06,317,23,363,618,-0.01,255,0,0,0,0,0,0,2.37,43.4,1,1.969,45.8,1,5.0,0.5,0,1,1,1
1725451315,0.082,6.4,1,170.695,14.5,5.37,18.69,-0.06,324,27,367,626,-0.01,255,0,0,0,0,0,0,2.37,44.8,1,1.969,46.0,1,5.0,0.1,0,1,1,1
1725451316,0.082,6.4,1,170.691,14.5,5.36,18.81,-0.06,324,33,375,622,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.1,1,5.0,1.0,0,1,1,1
1725451317,0.082,6.4,1,170.686,14.25,5.37,18.69,-0.06,313,27,372,617,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.5,1,5.0,0.3,0,1,1,1
1725451318,0.082,6.4,1,170.683,14.5,5.32,18.87,-0.06,313,20,366,620,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,46.1,1,5.0,0.5,0,1,1,1
1725451319,0.082,6.4,1,170.677,14.25,5.42,18.87,-0.06,,,,,,,,,,,,,2.37,44.4,1,1.969,46.3,1,5.0,0.0,0,1,1,1
1725451320,0.082,6.4,1,170.674,14.5,5.41,19.19,-0.06,320,24,359,620,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,45.6,1,5.0,0.5,0,1,1,1
1725451321,0.082,6.4,1,170.669,14.5,5.43,18.44,-0.06,322,23,369,621,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,44.8,1,5.0,0.7,0,1,1,1
1725451322,0.082,6.4,1,170.666,14.5,5.37,18.37,-0.06,316,25,370,619,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.1,1,5.0,0.3,0,1,1,1
1725451323,0.082,6.3,1,170.66,14.25,5.43,18.5,-0.06,316,23,364,617,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.0,1,5.0,-0.1,0,1,1,1
1725451324,0.082,6.3,1,170.658,14.25,5.31,18.25,-0.06,320,23,363,621,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,45.3,1,5.0,0.0,0,1,1,1
1725451325,0.082,6.3,1,170.652,14.25,5.36,19.12,-0.06,327,28,368,621,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.0,1,5.0,0.7,0,1,1,1
1725451326,0.082,6.4,1,170.649,14.5,5.36,19.12,-0.06,317,32,371,619,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.1,1,5.0,0.5,0,1,1,1
1725451327,0.082,6.4,1,170.643,14.5,5.37,18.87,-0.06,314,24,366,619,-0.01,255,0,0,0,0,0,0,2.37,46.3,1,1.969,46.1,1,5.0,-0.1,0,1,1,1
1725451328,0.082,6.4,1,170.641,14.5,5.4,18.37,-0.06,,,,,,,,,,,,,2.37,45.0,1,1.969,46.5,1,5.0,0.5,0,1,1,1
1725451329,0.082,6.4,1,170.635,14.5,5.41,18.94,-0.06,320,20,365,624,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.0,1,5.0,1.2,0,1,1,1
1725451330,0.082,6.4,1,170.633,14.5,5.43,19.06,-0.06,325,28,365,625,-0.01,255,0,0,0,0,0,0,2.37,43.6,1,1.969,45.6,1,5.0,1.0,0,1,1,1
1725451331,0.082,6.4,1,170.627,14.25,5.37,18.94,-0.06,320,28,368,621,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,47.5,1,5.0,0.0,0,1,1,1
1725451332,0.082,6.4,1,170.624,14.56,5.4,18.62,-0.06,314,25,368,621,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.6,1,5.0,-0.1,0,1,1,1
1725451333,0.082,6.4,1,170.619,14.5,5.33,19.0,-0.06,321,23,361,619,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.6,1,5.0,0.7,0,1,1,1
1725451334,0.082,6.4,1,170.615,14.5,5.43,19.31,-0.06,329,25,360,619,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,46.8,1,5.0,0.5,0,1,1,1
1725451335,0.082,6.4,1,170.611,14.31,5.33,19.31,-0.06,323,26,369,620,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.0,1,5.0,-0.3,0,1,1,1
1725451336,0.082,6.4,1,170.606,14.5,5.41,19.37,-0.06,321,33,372,621,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.5,1,5.0,0.7,0,1,1,1
1725451337,0.082,6.4,1,170.603,14.56,5.36,19.12,-0.06,,,,,,,,,,,,,2.37,43.8,1,1.969,46.3,1,5.0,0.0,0,1,1,1
1725451338,0.082,6.4,1,170.598,14.5,5.45,18.87,-0.06,313,28,368,616,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,44.8,1,5.0,0.3,0,1,1,1
1725451339,0.082,6.4,1,170.595,14.56,5.35,19.25,-0.06,321,24,363,619,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,45.8,1,5.0,0.0,0,1,1,1
1725451340,0.082,6.4,1,170.593,14.5,5.38,18.5,-0.06,326,30,370,625,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,44.6,1,5.0,0.3,0,1,1,1
1725451341,0.082,6.4,1,170.593,14.56,5.31,19.06,-0.06,324,27,377,620,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.1,1,5.0,1.0,0,1,1,1
1725451342,0.082,6.4,1,170.593,14.56,5.33,19.25,-0.06,321,25,370,622,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,45.1,1,5.0,0.5,0,1,1,1
1725451343,0.082,6.4,1,170.593,14.56,5.35,19.44,-0.06,320,24,363,617,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,46.0,1,5.0,0.3,0,1,1,1
1725451344,0.082,6.4,1,170.593,14.56,5.34,19.0,-0.06,329,23,365,620,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.5,1,5.0,0.5,0,1,1,1
1725451345,0.082,6.4,1,170.593,14.56,5.34,19.31,-0.06,,,,,,,,,,,,,2.37,45.2,1,1.969,46.1,1,5.0,0.7,0,1,1,1
1725451346,0.082,6.4,1,170.593,14.56,5.35,19.62,-0.06,323,28,373,624,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,45.8,1,5.0,0.1,0,1,1,1
1725451347,0.082,6.4,1,170.593,14.56,5.42,19.12,-0.06,315,30,375,617,-0.01,255,0,0,0,0,0,0,2.37,43.8,1,1.969,45.3,1,5.0,0.3,0,1,1,1
1725451348,0.082,6.4,1,170.593,14.56,5.38,19.12,-0.06,313,25,364,616,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.1,1,5.0,0.5,0,1,1,1
1725451349,0.082,6.4,1,170.593,14.56,5.38,18.81,-0.06,321,20,361,614,-0.01,255,0,0,0,0,0,0,2.37,45.6,1,1.969,45.6,1,5.0,0.9,0,1,1,1
1725451350,0.082,6.4,1,170.593,14.56,5.33,19.25,-0.06,326,27,369,619,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.6,1,5.0,0.1,0,1,1,1
1725451351,0.082,6.4,1,170.593,14.56,5.36,19.56,-0.06,320,32,375,617,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.1,1,5.0,0.5,0,1,1,1
1725451352,0.082,6.4,1,170.593,14.56,5.3,18.19,-0.06,320,27,363,612,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.3,1,5.0,1.0,0,1,1,1
1725451353,0.082,6.4,1,170.593,14.56,5.37,19.37,-0.06,321,22,360,615,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,47.0,1,5.0,0.9,0,1,1,1
1725451354,0.082,6.4,1,170.593,14.56,5.31,19.87,-0.06,,,,,,,,,,,,,2.37,44.6,1,1.969,45.6,1,5.0,1.0,0,1,1,1
1725451355,0.082,6.4,1,170.593,14.56,5.42,19.12,-0.06,333,27,367,618,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.1,1,5.0,1.0,0,1,1,1
1725451356,0.082,6.4,1,170.593,14.31,5.37,19.5,-0.06,321,31,373,621,-0.01,255,0,0,0,0,0,0,2.37,44.8,1,1.969,46.5,1,5.0,0.1,0,1,1,1
1725451357,0.082,6.4,1,170.593,14.56,5.44,19.37,-0.06,312,30,368,611,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,45.6,1,5.0,0.7,0,1,1,1
1725451358,0.082,6.3,1,170.593,14.31,5.24,18.69,-0.06,319,23,358,613,-0.01,255,0,0,0,0,0,0,2.37,46.3,1,1.969,47.1,1,5.0,0.5,0,1,1,1
1725451359,0.082,6.2,1,170.593,14.56,5.42,18.12,-0.06,331,28,363,618,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.0,1,5.0,0.3,0,1,1,1
1725451360,0.082,6.3,1,170.593,14.63,5.35,19.12,-0.06,320,32,376,619,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,44.9,1,5.0,0.3,0,1,1,1
1725451361,0.082,6.3,1,,14.56,5.39,19.44,-0.06,312,29,369,612,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.3,1,5.0,0.3,0,1,1,1
1725451362,0.082,6.3,1,170.593,14.63,5.38,19.25,-0.06,,,,,,,,,,,,,2.37,44.4,1,1.969,46.1,1,5.0,0.7,0,1,1,1
1725451363,0.082,6.4,1,,14.63,5.37,18.87,-0.06,317,24,360,615,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,45.3,1,5.0,0.7,0,1,1,1
1725451364,0.082,6.4,1,170.593,14.63,5.44,18.44,-0.06,328,25,366,623,-0.01,255,0,0,0,0,0,0,2.37,44.8,1,1.969,46.0,1,5.0,1.0,0,1,1,1
1725451365,0.082,6.4,1,170.593,14.38,5.39,19.06,-0.06,319,30,376,622,-0.01,255,0,0,0,0,0,0,2.37,44.8,1,1.969,46.3,1,5.0,0.5,0,1,1,1
1725451366,0.082,6.4,1,170.593,14.63,5.42,18.69,-0.06,312,30,374,615,-0.01,255,0,0,0,0,0,0,2.37,46.1,1,1.969,46.0,1,5.0,1.0,0,1,1,1
1725451367,0.082,6.4,1,170.593,14.63,5.36,19.25,-0.06,316,23,361,616,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,46.0,1,5.0,0.0,0,1,1,1
1725451368,0.082,6.4,1,170.593,14.63,5.4,19.12,-0.06,323,24,368,620,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,46.5,1,5.0,0.9,0,1,1,1
1725451369,0.082,6.4,1,170.589,14.63,5.32,18.75,-0.06,321,30,376,620,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,47.3,1,5.0,1.4,0,1,1,1
1725451370,0.082,6.4,1,170.586,14.63,5.38,19.25,-0.06,,,,,,,,,,,,,2.37,44.0,1,1.969,45.6,1,5.0,0.7,0,1,1,1
1725451371,0.082,6.4,1,170.582,14.63,5.34,19.25,-0.06,305,27,376,615,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.5,1,5.0,1.4,0,1,1,1
1725451372,0.082,6.4,1,170.577,14.63,5.41,19.0,-0.06,313,24,359,617,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,45.6,1,5.0,0.9,0,1,1,1
1725451373,0.082,6.4,1,170.573,14.63,5.36,19.31,-0.06,321,23,363,621,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,45.8,1,5.0,0.3,0,1,1,1
1725451374,0.082,6.4,1,170.569,14.38,5.43,19.12,-0.06,321,33,376,623,-0.01,255,0,0,0,0,0,0,2.37,45.4,1,1.969,46.0,1,5.0,0.7,0,1,1,1
1725451375,0.082,6.4,1,170.566,14.38,5.42,18.44,-0.06,312,26,374,613,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,45.6,1,5.0,0.5,0,1,1,1
1725451376,0.082,6.4,1,170.56,14.63,5.37,18.5,-0.06,313,20,362,613,-0.01,255,0,0,0,0,0,0,2.37,44.8,1,1.969,45.8,1,5.0,0.5,0,1,1,1
1725451377,0.082,6.4,1,170.557,14.63,5.39,18.94,-0.06,325,25,365,619,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,46.3,1,5.0,0.3,0,1,1,1
1725451378,0.082,6.4,1,170.552,14.63,5.35,19.31,-0.06,321,31,376,622,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,47.3,1,5.0,0.7,0,1,1,1
1725451379,0.082,6.4,1,170.549,14.63,5.39,18.87,-0.06,,,,,,,,,,,,,2.37,44.6,1,1.969,46.0,1,5.0,1.2,0,1,1,1
1725451380,0.082,6.4,1,170.544,14.63,5.33,19.25,-0.06,309,25,374,613,-0.01,255,0,0,0,0,0,0,2.37,43.4,1,1.969,47.0,1,5.0,0.1,0,1,1,1
1725451381,0.082,6.4,1,170.541,14.63,5.41,18.94,-0.06,312,17,361,615,-0.01,255,0,0,0,0,0,0,2.37,44.8,1,1.969,46.3,1,5.0,0.5,0,1,1,1
1725451382,0.082,6.4,1,170.535,14.38,5.39,18.69,-0.06,321,20,359,621,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.1,1,5.0,0.3,0,1,1,1
1725451383,0.082,6.4,1,170.532,14.63,5.48,18.75,-0.06,326,28,375,620,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,45.1,1,5.0,0.7,0,1,1,1
1725451384,0.082,6.4,1,170.527,14.63,5.35,19.25,-0.06,309,28,376,616,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,46.1,1,5.0,0.9,0,1,1,1
1725451385,0.082,6.4,1,170.524,14.63,5.43,18.62,-0.06,308,23,361,615,-0.01,255,0,0,0,0,0,0,2.37,43.6,1,1.969,46.5,1,5.0,0.1,0,1,1,1
1725451386,0.082,6.4,1,170.519,14.63,5.34,18.19,-0.06,318,22,354,617,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.0,1,5.0,0.5,0,1,1,1
1725451387,0.082,6.4,1,170.516,14.63,5.36,19.5,-0.06,,,,,,,,,,,,,2.37,43.2,1,1.969,45.6,1,5.0,0.7,0,1,1,1
1725451388,0.082,6.4,1,170.511,14.63,5.31,19.44,-0.06,322,34,371,623,-0.01,255,0,0,0,0,0,0,2.37,44.2,1,1.969,45.8,1,5.0,0.1,0,1,1,1
1725451389,0.082,6.4,1,170.507,14.63,5.34,19.25,-0.06,315,31,374,620,-0.01,255,0,0,0,0,0,0,2.37,43.6,1,1.969,47.0,1,5.0,0.1,0,1,1,1
1725451390,0.082,6.4,1,170.503,14.63,5.31,19.31,-0.06,309,26,367,615,-0.01,255,0,0,0,0,0,0,2.37,45.0,1,1.969,46.1,1,5.0,0.5,0,1,1,1
1725451391,0.082,6.4,1,170.498,14.63,5.39,19.0,-0.06,316,23,360,617,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,45.6,1,5.0,0.3,0,1,1,1
1725451392,0.082,6.4,1,170.494,14.38,5.4,18.62,-0.06,325,27,364,619,-0.01,255,0,0,0,0,0,0,2.37,43.4,1,1.969,46.3,1,5.0,1.0,0,1,1,1
1725451393,0.082,6.4,1,170.489,14.38,5.38,19.19,-0.06,318,33,378,617,-0.01,255,0,0,0,0,0,0,2.37,45.4,1,1.969,46.6,1,5.0,0.5,0,1,1,1
1725451394,0.082,6.4,1,170.486,14.63,5.39,19.0,-0.06,307,28,371,615,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,45.4,1,5.0,0.3,0,1,1,1
1725451395,0.082,6.4,1,170.481,14.63,5.35,19.12,-0.06,310,26,362,619,-0.01,255,0,0,0,0,0,0,2.37,45.2,1,1.969,46.3,1,5.0,0.7,0,1,1,1
1725451396,0.082,6.4,1,170.478,14.63,5.36,18.81,-0.06,,,,,,,,,,,,,2.37,45.4,1,1.969,46.0,1,5.0,0.9,0,1,1,1
1725451397,0.082,6.4,1,170.476,14.38,5.28,19.31,-0.06,325,25,366,626,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.1,1,5.0,0.9,0,1,1,1
1725451398,0.082,6.3,1,170.475,14.63,5.39,19.25,-0.06,320,33,375,620,-0.01,255,0,0,0,0,0,0,2.37,45.4,1,1.969,45.4,1,5.0,0.0,0,1,1,1
1725451399,0.082,6.4,1,170.475,14.63,5.34,19.5,-0.06,312,28,372,616,-0.01,255,0,0,0,0,0,0,2.37,43.4,1,1.969,46.1,1,5.0,-0.1,0,1,1,1
1725451400,0.082,6.4,1,170.475,14.38,5.46,18.94,-0.06,312,21,359,616,-0.01,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.0,1,5.0,0.1,0,1,1,1
1725451401,0.082,6.4,1,170.475,14.38,5.39,19.12,-0.06,323,23,363,621,-0.02,255,0,0,0,0,0,0,2.37,44.0,1,1.969,46.1,1,5.0,0.3,0,1,1,1
1725451402,0.082,6.4,1,170.475,14.63,5.43,19.12,-0.06,322,31,375,622,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,45.6,1,5.0,0.1,0,1,1,1
1725451403,0.082,6.4,1,170.475,14.63,5.36,18.5,-0.06,311,32,373,615,-0.02,255,0,0,0,0,0,0,2.37,43.6,1,1.969,46.6,1,5.0,0.3,0,1,1,1
1725451404,0.082,6.4,1,170.475,14.63,5.36,19.25,-0.06,,,,,,,,,,,,,2.37,44.6,1,1.969,46.0,1,5.0,0.9,0,1,1,1
1725451405,0.082,6.4,1,170.475,14.63,5.36,19.0,-0.06,312,26,361,616,-0.02,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.8,1,5.0,0.7,0,1,1,1
1725451406,0.082,6.4,1,170.475,14.63,5.36,19.12,-0.06,321,27,359,622,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.5,1,5.0,0.7,0,1,1,1
1725451407,0.082,6.4,1,170.475,14.63,5.36,18.44,-0.06,321,33,374,620,-0.01,255,0,0,0,0,0,0,2.37,44.6,1,1.969,46.3,1,5.0,1.4,0,1,1,1
1725451408,0.082,6.4,1,170.475,14.63,5.34,19.25,-0.06,318,33,376,615,-0.01,255,0,0,0,0,0,0,2.37,44.4,1,1.969,46.1,1,5.0,0.1,0,1,1,1
1725451409,0.082,6.4,1,170.475,14.63,5.39,19.12,-0.06,,,,,,,,,,,,,2.37,45.4,1,1.969,46.3,1,5.0,0.7,0,1,1,1
1725451410,0.082,6.4,1,170.475,14.63,5.42,19.31,-0.06,318,30,372,618,-0.01,255,255,0,0,0,0,0,2.37,42.8,1,1.969,45.3,1,5.0,0.7,0,1,1,1
1725451411,0.082,6.4,1,170.475,14.63,5.4,18.69,-0.06,311,27,371,615,-0.01,255,255,0,0,0,0,0,2.37,44.2,1,1.969,47.8,1,5.0,0.5,0,1,1,1
1725451412,0.082,6.4,1,170.475,14.63,5.38,18.75,-0.06,317,22,364,619,-0.01,255,255,0,0,0,0,0,2.37,43.6,1,1.969,46.5,1,5.0,0.9,0,1,1,1
